ID,Location,Vessel Type,Flag,Gross Tonnage,Length (m),Port,Injury Type,Fatalities,Description,Weather,Damage,Date
ec72b89b-9324-ee11-9965-002248c8796d,Open sea -> Within EEZ,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,1,Sailing vessel's crew member found washed up ashore and the vessel was subsequently towed and recovered.,Unknown,Minor damage (less than material damage),2023-07-01
38d09180-949a-ef11-8a69-002248c7c685,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger lost their balance whilst turning around and sustained a leg fracture,Clear,No damage,2024-11-01
e258dc5f-d5c8-ed11-b596-002248c639aa,Open sea -> Outside EEZ,Cargo ship,UNITED KINGDOM,23000.0,180.0,,Other specified injuries not included under other headings,0,Oil tanker's crew member fell at a 4 metre height which resulted in a serious injury,Unknown,No damage,2023-03-01
c4345fd3-0b2f-ef11-840a-6045bd0b0446,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,35000.0,180.0,FRANCE,Wounds and superficial injuries,0,A  passenger ferry crew member trapped their finger in a closing door,Clear,No damage,2024-06-01
63ca7067-46cd-ed11-a7c6-002248c878ca,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,4.9,5.1,,Drowning and asphyxiation,0,A single handed recreational fishing vessel was swamped by waves and sank,Clear,Loss of ship -> Constructive loss,2023-03-01
5eeaedc3-ccf3-ed11-8848-002248c878e5,Coastal waters <= 12 nm,Recreational craft,FRANCE,0.0,21.0,,Unknown or unspecified,0,Sailing vessel's crew member sustained an injury to the face after getting hit with a stationary propeller.,Unknown,No damage,2023-05-01
8d680e75-9033-ef11-8e4e-6045bd0b040f,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,9.0,,Drowning and asphyxiation,0,"A sailing yacht sank after hitting a sandbank and one of the keels breaking off, two crew recovered",Unknown,Loss of ship -> Actual loss,2024-06-01
ffc487f7-315e-ef11-bfe4-6045bd0ac912,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,3.5,UNITED KINGDOM,Drowning and asphyxiation,0,A recreational motor vessel rapidly sank resulting in three persons being recovered from the water,Clear,Loss of ship -> Actual loss,2024-08-01
de05755d-1abc-ed11-83fe-0022481b9871,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Cruise ship passenger tripped in the bathroom resulting in a fractured ankle.,Clear,No damage,2023-02-01
a52ae16b-970a-ee11-8f6e-002248c87a59,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship's passenger tripped and sustained a fractured arm.,Clear,No damage,2023-06-01
64480e0a-29da-ee11-904c-6045bd0b9f87,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,"A cruise ship passenger tripped and fell, sustaining a fracture",Clear,No damage,2024-02-01
433c2cf0-9412-ef11-9f89-6045bd0d5f99,Open sea -> Outside EEZ,Cargo ship,UNITED KINGDOM,100000.0,330.0,,"Burns, scalds and frostbites",0,Container ship crew member caught hand in incinerator and sustained full thickness burn,Clear,No damage,2024-05-01
a8f93f80-9a42-ef11-a316-6045bd0b040f,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,A cruise ship passenger tripped and fractured their leg,Clear,No damage,2024-07-01
0387e577-06a0-ef11-8a69-000d3a0d1194,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,29000.0,200.0,UNITED KINGDOM,Unknown or unspecified,0,A replenishment tanker crew member sustained a back injury whilst lifting a liferaft,Overcast,No damage,2024-10-01
150666ef-54d8-ed11-a7c6-002248c8714f,Open sea -> Outside EEZ,Fishing vessel,UNITED KINGDOM,340.0,28.0,,Traumatic amputations (Loss of body parts),0,Fishing vessel crew member caught hand in door resulting the ampuation of finger,Unknown,No damage,2023-04-01
6befafe0-ed56-ee11-be6f-002248c87217,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,1.9,,Concussions and internal injuries (including crush injuries not mentioned above),0,Two pleasure craft collided resulting in one minor injury and damage to one of the craft.,Clear,Minor damage (less than material damage),2023-09-01
8d767298-b87f-ee11-8179-002248c87a58,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,190.0,22.0,,Poisonings and infections,0,A fishing vessel crewmember was stung by a fish.,Unknown,No damage,2023-11-01
ffe8ae13-1b8d-ee11-be36-002248c87217,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,77000.0,260.0,,Bone fractures,0,Cruise ship's passenger slipped and sustained a fracture to both ankles.,Clear,No damage,2023-11-01
8e11ec0e-2539-ef11-a316-6045bd0b033c,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,19.0,11.0,UNITED KINGDOM,Traumatic amputations (Loss of body parts),0,Fishing vessel crew member amputated one finger after getting it caught in a rope,Unknown,No damage,2024-07-01
2bcf9310-7c64-ef11-bfe2-6045bd0e516e,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.07,3.6,,Drowning and asphyxiation,0,Multiple dinghies capsized after a regatta when a squall came through,Overcast,No damage,2024-08-01
2bcf9310-7c64-ef11-bfe2-6045bd0e516e,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.04,2.8,,Drowning and asphyxiation,0,Multiple dinghies capsized after a regatta when a squall came through,Overcast,No damage,2024-08-01
2bcf9310-7c64-ef11-bfe2-6045bd0e516e,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.04,3.3,,Drowning and asphyxiation,0,Multiple dinghies capsized after a regatta when a squall came through,Overcast,No damage,2024-08-01
2bcf9310-7c64-ef11-bfe2-6045bd0e516e,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.04,4.2,,Drowning and asphyxiation,0,Multiple dinghies capsized after a regatta when a squall came through,Overcast,No damage,2024-08-01
b6a96416-0180-ef11-ac21-000d3a870c32,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,4700.0,93.0,UNITED KINGDOM,Bone fractures,0,A tankers crew member caught there hand while heaving anchor resulting in open would and fractured finger .,Unknown,No damage,2024-09-01
0a16c339-a1a5-ef11-b8e8-002248006bd7,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,"A cruise ship passenger missed a step on a staircase and fell, fracturing their shoulder.",Overcast,No damage,2024-11-01
11b106c1-efab-ef11-b8e8-000d3a0ccf85,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,68.0,23.0,,Bone fractures,0,Recreational craft's crew member hit head on helm console resulting in a closed fracture to the nose,Rain,No damage,2024-11-01
d65ce9a2-4ab2-ef11-b8e8-002248c7c668,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,0.0,,Bone fractures,0,Two recreational vessels contacted while reversing after exiting a mooring resulting in leg fracture.,Unknown,Material damage -> Affecting performance or operational characteristics of the ship,2024-07-01
9aa8feea-8bcc-ed11-a7c6-002248c87a1d,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,A guest stumbled whilst descending a step resulting in a fractured foot,Clear,No damage,2023-03-01
64e8e0c8-acda-ed11-a7c6-002248c87217,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,0,Recreational craft capsized with 2 people on board,Unknown,No damage,2023-04-01
cd9b04f0-ca99-ee11-be37-002248c87a40,Internal waters -> Port area,Service ship,UNITED KINGDOM,8.3,9.4,UNITED KINGDOM,"Dislocations, sprains and strains",0,A tug crew member lost their balance and sprained their leg.,Clear,No damage,2023-12-01
11ddb1b2-30eb-ed11-8847-002248c878ca,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,33.0,18.0,,Wounds and superficial injuries,0,A research vessel passenger fell and sustained minor head and back injuries.,Unknown,No damage,2023-05-01
2849a51d-1822-ee11-9967-002248c87217,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.0,0.0,,,1,Dinghy capsized with 5 people on board resulting in 1 fatality.,Clear,Loss of ship -> Actual loss,2023-07-01
2849a51d-1822-ee11-9967-002248c87217,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,1,Dinghy capsized with 5 people on board resulting in 1 fatality.,Clear,Loss of ship -> Actual loss,2023-07-01
bb7603d9-9f50-ee11-be6f-002248c87a51,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger fell whilst trying to use the toilet and broke their humerus.,Overcast,No damage,2023-09-01
43c1512e-f52e-ef11-840a-6045bd0b0446,Inland waters,Recreational craft,UNITED KINGDOM,0.0,0.0,,Unknown or unspecified,0,"A pleasure vessel alongside exploded resulting in one serious injury. Vessel was total loss and removed ashore. Five other boats damaged, at least one further total loss.  injured",Unknown,Loss of ship -> Actual loss,2024-06-01
43c1512e-f52e-ef11-840a-6045bd0b0446,Inland waters,Recreational craft,UNITED KINGDOM,0.0,0.0,,"Burns, scalds and frostbites",0,"A pleasure vessel alongside exploded resulting in one serious injury. Vessel was total loss and removed ashore. Five other boats damaged, at least one further total loss.  injured",Unknown,Loss of ship -> Actual loss,2024-06-01
f5e90045-c5cf-ed11-a7c6-002248c87217,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,100000.0,280.0,AUSTRALIA,Bone fractures,0,A cruise ship passenger tripped when walking on a pontoon and fractured their forearm.,Clear,No damage,2023-03-01
0785429a-f309-ee11-8f6e-002248c87a51,Coastal waters <= 12 nm,Passenger ship,MALTA,180000.0,330.0,,Bone fractures,0,Cruise ship's crew member tripped resulting in a leg fracture.,Unknown,No damage,2023-05-01
4b26eef0-6a30-ee11-bdf3-002248c87a51,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Drowning and asphyxiation,0,Sailing dinghy crew member got rope wrapped around neck as they fell into the water.,Unknown,No damage,2023-08-01
b28ade1a-a953-ee11-be6f-002248c87a40,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,1.9,UNITED KINGDOM,Bone fractures,0,A pleasure vessel user was dragged overboard by their vessel before being struck by it.,Clear,No damage,2023-09-01
5e981f2f-9c66-ee11-9ae7-002248c87a40,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.2,3.2,UNITED KINGDOM,Drowning and asphyxiation,1,A kayaker fell overboard and died.,Overcast,No damage,2023-10-01
c4bed95e-2373-ee11-8179-002248c878ca,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,80.0,18.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Fishing vessels crew member sustained a head injury after being hit by a pot.,Unknown,No damage,2023-10-01
b9bd2936-ab12-ef11-9f89-0022481b70b2,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger fell and fractured knee,Clear,No damage,2024-05-01
9f017b84-012f-ef11-840a-6045bd0b057b,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Drowning and asphyxiation,0,A crew member of a pleasure vessel fell overboard and was rescued from the water.,Clear,No damage,2024-06-01
1f63b312-856f-ef11-a670-6045bd0ce93b,Internal waters -> Port area,Passenger ship,BERMUDA,140000.0,330.0,UNITED KINGDOM,Bone fractures,0,"A cruise ship passenger tripped whilst going down a staircase and fell down, fracturing their wrist.",Clear,No damage,2024-09-01
3746e1f7-a1cf-ed11-a7c6-002248c87217,Coastal waters <= 12 nm,Cargo ship,UNITED KINGDOM,26000.0,170.0,,Wounds and superficial injuries,0,A helicopter carrier crewmember injured their hand during fast rescue craft drills,Clear,No damage,2023-03-01
6c812cf6-fb11-ef11-9f8a-002248c87076,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,1300.0,50.0,,Wounds and superficial injuries,0,Standby safety vessel's crew member suffered high pressure injury to the finger,Unknown,No damage,2024-05-01
fccb6ce5-c2c6-ef11-b8e8-000d3a86e2d0,Internal waters -> Port area,Service ship,UNITED KINGDOM,23000.0,170.0,GIBRALTAR,"Dislocations, sprains and strains",0,A service vessel crew member lost their balance and sustained a shoulder injury,Clear,No damage,2024-12-01
674d597b-8a95-ed11-aad0-6045bd0d76da,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,3400.0,89.0,UNITED KINGDOM,Bone fractures,0,A cargo vessel crewmember sustained a crush injury whilst working with mooring lines.,Overcast,No damage,2023-01-01
12712124-c7f4-ed11-8848-002248c878ca,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,1.9,0.0,UNITED KINGDOM,Bone fractures,0,Rib passenger hit by wave resulting in a fractured upper arm,Clear,No damage,2023-05-01
e7613248-4bc0-ee11-9079-002248c8714f,Internal waters -> Port area,Passenger ship,ISLE OF MAN,24000.0,130.0,UNITED KINGDOM,Bone fractures,0,A ro-pax vessel crew member was struck by a mooring line under tension.,Clear,Minor damage (less than material damage),2024-01-01
78962e51-18d7-ee11-904d-002248c8796d,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,35000.0,180.0,,"Dislocations, sprains and strains",0,Passenger Ro-Ro's crew member injured calf,Overcast,No damage,2024-02-01
50a3e4d1-e518-ef11-840a-00224800fdb3,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,120.0,23.0,UNITED KINGDOM,"Effects of temperature extremes, light and radiation",0,A trawler had a tumble dryer fire onboard.,Unknown,Minor damage (less than material damage),2024-05-01
c0933679-8a1e-ef11-840a-002248c765e7,Internal waters -> Port area,Unknown,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Bone fractures,0,Fishing vessel crew member fell and dislocated their hip,Unknown,No damage,2024-05-01
d6cbd793-297f-ef11-ac20-6045bd0c61bd,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger fell whilst getting out of bed and broke their leg.,Overcast,No damage,2024-09-01
45472143-deb6-ef11-b8e8-002248c7c668,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,23000.0,170.0,,Wounds and superficial injuries,0,A service vessel crew member was placing a full jerry can down when fuel splashed into their eye,Clear,No damage,2024-11-01
f718d4ba-afc4-ed11-b597-002248c70152,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger had a fall resulting in a broken rib,Clear,No damage,2023-03-01
c2a5dad3-bb7c-ee11-8179-002248c878ca,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,A cruise ship passenger fell and banged their head and fractured the neck of thier femur.,Clear,No damage,2023-11-01
feb9cc67-62e7-ee11-904d-002248c87a58,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,180000.0,340.0,BARBADOS,Bone fractures,0,Passenger ships crew member fell from bunk ladder resulting in closed fractures to the hand.,Clear,No damage,2024-03-01
7fc1535b-2609-ef11-9f89-000d3a871495,Inland waters -> River,Inland waterway vessel,UNITED KINGDOM,86.0,22.0,,"Dislocations, sprains and strains",0,"Inland waterways vessel crew member tripped, resulting in sprained ankle.",Clear,No damage,2024-04-01
56265dec-594b-ef11-a316-000d3a874bdc,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,42.0,17.0,,Drowning and asphyxiation,0,A search and rescue vessel crew member fell overboard whilst trying to step aboard a sailing vessel,Rain,No damage,2024-07-01
57ff29dd-f4ce-ed11-a7c6-002248c87217,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,28000.0,200.0,UNITED KINGDOM,Bone fractures,0,A replenishment tanker crewmember fell and sustained a broken rib.,Overcast,No damage,2023-02-01
26036c7c-a727-ee11-9965-002248c87217,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,130.0,31.0,,Bone fractures,0,A super yacht crew member fell on a staircase and fractured their foot.,Clear,No damage,2023-06-01
84e711e3-113d-ee11-bdf4-002248c5fdde,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,4.2,,Concussions and internal injuries (including crush injuries not mentioned above),0,A power driver pleasure craft capsized and the 4 occupants were rescued by another vessel.,Clear,No damage,2023-08-01
84e711e3-113d-ee11-bdf4-002248c5fdde,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,4.2,,Drowning and asphyxiation,0,A power driver pleasure craft capsized and the 4 occupants were rescued by another vessel.,Clear,No damage,2023-08-01
5e4d4d4c-bd03-ef11-9f89-000d3a86e758,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,77000.0,260.0,,Bone fractures,0,A cruise ship passenger fell and fractured their arm.,Clear,No damage,2024-04-01
e30954c3-f911-ef11-9f89-002248c772a9,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,11000.0,120.0,UNITED KINGDOM,Bone fractures,0,A shore worker on board a ro-pax vessel broke nose whilst working,Clear,No damage,2024-05-01
262b28d3-c924-ef11-840a-6045bd0c7707,Coastal waters <= 12 nm,Service ship,FRANCE,13000.0,130.0,,Drowning and asphyxiation,0,A service vessel crew member was in the water without a lifejacket and got into difficulties.,Clear,No damage,2024-06-01
02c83e64-926e-ef11-a670-002248c73738,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,SPAIN,Bone fractures,0,Cruise ships crew member tripped resulting in closed fracture to the right hand.,Overcast,No damage,2024-09-01
9c943476-bae9-ed11-8847-002248c878ca,Internal waters -> Port area,Service ship,UNITED KINGDOM,6500.0,120.0,UNITED KINGDOM,Bone fractures,0,A hopper dredger crewmember fractured their elbow following a fall.,Clear,No damage,2023-04-01
56e2ee16-ba2a-ee11-9965-002248c87a40,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,7.8,11.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,Fishing vessel crewman suffered a serious head injury falling while climbing a ladder to the dock.,Unknown,No damage,2023-07-01
